역이름,호선,가까운 AED,AED 위도,AED 경도,역으로부터 거리(m)
을지로3가역,03호선,3호선 을지로3가역 (역무실 앞),37.5662750350156,126.992650024369,148.2990788608207
을지로3가역,03호선,(주)트랜스코스모스코리아을지로사이트 (18층 엘리베이터 홀),37.564378723742,126.990358289779,217.71235202624896
을지로3가역,03호선,스포짐(을지로점) (안포데스크 앞),37.5664890113878,126.988103724531,253.51228976123568
을지로3가역,03호선,서울백병원 (인당관2층 검진센터),37.5648278105242,126.988670039625,258.72987212458673
역삼역,02호선,2호선 역삼역 (안내부스+9m),37.5007162693593,127.036618203089,15.260880583632463
역삼역,02호선,구글코리아 (22층 까페테리아입구),37.5000242405515,127.036508620542,70.82170423923175
역삼역,02호선,유엘코리아 (26층 정문출입구),37.5000242405515,127.036508620542,70.82170423923175
역삼역,02호선,주식회사 지마켓 (34층 리셉션데스크(건물북쪽방향)입구 안쪽),37.5000242405515,127.036508620542,70.82170423923175
역삼역,02호선,주식회사 지마켓 (36층 사무실(건물북쪽방향)입구 안쪽),37.5000242405515,127.036508620542,70.82170423923175
역삼역,02호선,주식회사 지마켓 (19층),37.5000242405515,127.036508620542,70.82170423923175
역삼역,02호선,GS타워 (2층 로비),37.5019949322814,127.037336400239,167.347348260674
강남역,02호선,2호선 강남역 (강남역 2호선 고객안전실 앞),37.4981646510326,127.028307900881,30.436064928552486
강남역,02호선,국민건강보험공단강남서부지사 (5층 종합민원실),37.4978399531903,127.028578846319,59.6489632772127
강남역,02호선,아이리움안과의원 (아이리움안과 7층 대기실 고객 PC테이블),37.4974495848055,127.028422526103,80.86610808709563
강남역,02호선,메이드영성형외과의원 (마취의국),37.4980609129976,127.026504807476,129.9623882137561
강남역,02호선,아이준안과의원 (5층 검안실 내부),37.4965660631811,127.028772413762,182.91831776846115
강남역,02호선,삼성전자서초사옥 (42층 B파트서측),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (승강기홀입구(동측)),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (시설 사무실 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (빌딩운영센터),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (다목적홀 입구측),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (41층 A파트동측),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (안내데스크(서측)),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (코페레이트 사무실),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (셔틀 승강기 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (셔틀 승강기 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (셔틀 승강기 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (홍보관 데스크 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (38층 A파트동측),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (31층 북측),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (셔틀 승강기 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (A파트),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (전기실 내부),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (42층 A파트동측),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (B파트),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (승강기홀입구(동측)),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (A파트),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (라운지 앞(남측)),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (A파트),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (B파트 전기실 내부),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (A파트),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (A파트),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (B파트),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (상황실),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (정문데스크),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (전기실 입구 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (셔틀 승강기 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (셔틀 승강기 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (우리은행 앞),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,삼성전자서초사옥 (안내데스크(남측)),37.4966333557707,127.026914460572,186.73092031105995
강남역,02호선,역삼세무서 (역삼빌딩 1층(우리은행 ATM기 옆)),37.4982884559713,127.030103204318,188.86780770776795
강남역,02호선,서초초등학교 (본관1층 중앙현관),37.4990487668755,127.024891501335,292.57093297585226
교대역,02호선,서울교대부설초등학교 (보건실 앞 복도),37.4907404857731,127.015424537648,261.15781823747176
교대역,02호선,서초중앙노인복지관 (1층 로비),37.4923242676548,127.016810974025,264.0467634957313
방배역,02호선,2호선방배역 (방배역역무실 앞),37.4814364876589,126.997694899327,14.255039836984688
사당역,02호선,2호선사당역 (가 게이트(i센터 옆)),37.4765228347619,126.981408909449,12.861763938061342
사당역,02호선,4호선사당역 (2호선 내선 환승통로),37.4768632653727,126.981595139341,34.709447143429244
사당역,02호선,사당어르신종합복지관 (2층 엘리베이터옆),37.4770171436896,126.979851680787,158.45867480485978
사당역,02호선,사당어르신종합복지관 (5층 체력단련실),37.4770171436896,126.979851680787,158.45867480485978
사당역,02호선,경기버스라운지 (3층 출입문 옆),37.4748248833811,126.981419391641,192.52550288157687
봉천역,02호선,2호선 봉천역 (봉천역),37.4825562153548,126.941495272047,19.124295292982794
봉천역,02호선,봉천두산아파트 (1단지 어린이집 앞),37.4837618191007,126.942709216777,169.95184415531116
봉천역,02호선,봉천두산아파트 (2단지 관리사무실1층),37.4837618191007,126.942709216777,169.95184415531116
봉천역,02호선,서울관악초등학교 (본관현관입구),37.4810256508565,126.942554490278,177.9939007514705
봉천역,02호선,강남효요양병원 (3층병동 스테이션 앞),37.4830441351628,126.939397101326,211.51690512289048
봉천역,02호선,한울지역정신건강센터 (1층 현관),37.4809648149286,126.939275657359,270.2908587410233
봉천역,02호선,꿈꾸는교회 (1층 사무실 앞 복도 안쪽),37.4807962482709,126.944235199529,292.14491310697474
신림역,02호선,2호선 신림역 (신림역),37.4842176141092,126.92980331103,7.580776001522042
신림역,02호선,에이치플러스양지병원 (임상연구센터 3층 대기실),37.4843693309109,126.932565485407,249.50553754459835
신림역,02호선,에이치플러스양지병원 (지하1층검진센터),37.4843693309109,126.932565485407,249.50553754459835
신림역,02호선,에이치플러스양지병원 (양지병원1층),37.4843693309109,126.932565485407,249.50553754459835
신대방역,02호선,2호선신대방역 (역무실),37.4875759745635,126.913175585996,29.59493263240022
신대방역,02호선,문창초등학교 (후관1층 엘레베이터 앞),37.4889848307312,126.914840651122,190.5014700949726
신대방역,02호선,문창초등학교 (여울채 3층),37.4889848307312,126.914840651122,190.5014700949726
구로디지털단지역,02호선,2호선 구로디지털단지역 (가게이트 오른쪽벽면개찰구 옆),37.4853149237865,126.901494378412,7.097858144117484
구로디지털단지역,02호선,(주)트랜스코스모스코리아구로센터 (사무실 내),37.4842856391064,126.899282125859,221.25022198576787
신도림역,02호선,신도림역(2호선) (2번출구 대합실),37.5087701449787,126.891080501385,25.041033544729643
신도림역,02호선,이마트신도림점 (매장 부 출입구),37.5070438414784,126.890227293528,227.83777788061292
신도림역,02호선,이마트신도림점 (주출입구앞),37.5070438414784,126.890227293528,227.83777788061292
신도림역,02호선,신도림테크노마트 (1층 종합상황실 입구),37.5070438414784,126.890227293528,227.83777788061292
신도림역,02호선,"현대백화점,디큐브시티 (지하1층 안전관리실 옆)",37.5081230677129,126.888212953215,286.5100082823045
신도림역,02호선,신도림디큐브시티아파트 (1층로비입구),37.5081230677129,126.888212953215,286.5100082823045
문래역,02호선,2호선 문래역 (지하1층 고객안전실 옆),37.5179214637526,126.894763060556,5.66223513604217
문래역,02호선,영등포구청푸른도시과 (문래공원 여자화장실 옆),37.5171332328536,126.893319683544,157.32899118998446
문래역,02호선,문래초등학교 (교무실),37.5191403848287,126.893605730635,164.83771803986156
문래역,02호선,양화중학교 (1층 보건실 앞),37.5195479164417,126.895940834494,204.00755735211874
문래역,02호선,문래자이아파트 (관리사무소 1층 계단 앞),37.5162757506262,126.897390411182,299.25910328549236
신촌역,02호선,"서울메트로(신촌역) (신촌역 역무실 앞, 게이트 우측)",37.5554417865984,126.936119192554,79.23727500010484
신촌역,02호선,서울창천초등학교 (1층 현관입구),37.5549178201995,126.939295148137,207.9184486655508
이대역,02호선,서울메트로(이대역) (가 게이트 안쪽),37.5567980142044,126.945758201019,58.584663856905685
이대역,02호선,대신초등학교 (1층 엘리베이터 옆),37.5579475491997,126.948057240166,192.1719296576095
이대역,02호선,대신경로당 (2층 할아버지방),37.5577108217418,126.944036120706,233.3018721267948
이대역,02호선,"신촌그랑자이 아파트 (111동 4,5라인 로비)",37.5557638823443,126.943522522655,280.5968060620438
이대역,02호선,신촌그랑자이 아파트 (경비실(106동 옆)),37.5557638823443,126.943522522655,280.5968060620438
이대역,02호선,신촌그랑자이 아파트 (커뮤니티센터(104동 로비층)),37.5557638823443,126.943522522655,280.5968060620438
이대역,02호선,신촌그랑자이 아파트 (경비실(201동 지하층)),37.5557638823443,126.943522522655,280.5968060620438
이대역,02호선,신촌그랑자이 아파트 (경비실(106동 옆)),37.5557638823443,126.943522522655,280.5968060620438
이대역,02호선,신촌그랑자이 아파트 (경비실(201동 지하층)),37.5557638823443,126.943522522655,280.5968060620438
이대역,02호선,"신촌그랑자이 아파트 (111동 4,5라인 로비)",37.5557638823443,126.943522522655,280.5968060620438
이대역,02호선,신촌그랑자이 아파트 (자이안센터 건강관리실(105동 로비층)),37.5557638823443,126.943522522655,280.5968060620438
이대역,02호선,신촌그랑자이 아파트 (노인정(204동 로비층)),37.5557638823443,126.943522522655,280.5968060620438
이대역,02호선,대현럭키아파트 (관리사무소 좌측 벽),37.5594091010086,126.946145531995,290.71403491690944
이대역,02호선,서울지방국세청정보화센터 (정보화센터1팀 7층 출입구),37.5575632795384,126.9431790319,298.14011438169297
아현역,02호선,서울메트로(아현역) (지하철2호선아현역 역무실앞),37.5573575723061,126.95603374504,10.068221744530684
아현역,02호선,아현중학교 (본관 1층 로비 보건실앞),37.5564007056196,126.9565000215,116.00847148655072
아현역,02호선,한성중학교 (기념관 1층 교무실 내),37.559096439531,126.954456481223,239.39850980591027
아현역,02호선,한성고등학교 (1층 보건실),37.559096439531,126.954456481223,239.39850980591027
아현역,02호선,한성고등학교 (체육실),37.559096439531,126.954456481223,239.39850980591027
